"Name","Total Time","Total Time (CPU)","Hits"
"                                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"           org.apache.catalina.connector.CoyoteAdapter.postParseRequest ()","93.9 ms (-0%)","93.9 ms (-0%)","1"
"            org.apache.catalina.mapper.Mapper.map ()","93.9 ms (-0%)","93.9 ms (-0%)","1"
"             org.apache.catalina.mapper.Mapper.internalMap ()","93.9 ms (-0%)","93.9 ms (-0%)","1"
"              org.apache.catalina.mapper.Mapper.exactFindIgnoreCase ()","93.9 ms (-0%)","93.9 ms (-0%)","1"
"               org.apache.catalina.mapper.Mapper.findIgnoreCase ()","93.9 ms (-0%)","93.9 ms (-0%)","1"
"                org.apache.catalina.mapper.Mapper.findIgnoreCase ()","93.9 ms (-0%)","93.9 ms (-0%)","1"
"                 org.apache.catalina.mapper.Mapper.compareIgnoreCase ()","93.9 ms (-0%)","93.9 ms (-0%)","1"
"                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"http-nio-8080-exec-5","114,608 ms (-0%)","0.0 ms (0%)","1"
" java.lang.Thread.run ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"  org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"   java.util.concurrent.ThreadPoolExecutor$Worker.run ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"    java.util.concurrent.ThreadPoolExecutor.runWorker ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"     java.util.concurrent.ThreadPoolExecutor.getTask ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"      org.apache.tomcat.util.threads.TaskQueue.take ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"       org.apache.tomcat.util.threads.TaskQueue.take ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"        java.util.concurrent.LinkedBlockingQueue.take ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"http-nio-8080-exec-6","114,608 ms (-0%)","0.0 ms (0%)","1"
" java.lang.Thread.run ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"  org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"   java.util.concurrent.ThreadPoolExecutor$Worker.run ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"    java.util.concurrent.ThreadPoolExecutor.runWorker ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"     java.util.concurrent.ThreadPoolExecutor.getTask ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"      org.apache.tomcat.util.threads.TaskQueue.take ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"       org.apache.tomcat.util.threads.TaskQueue.take ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"        java.util.concurrent.LinkedBlockingQueue.take ()","114,608 ms (-0%)","0.0 ms (0%)","1"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"http-nio-8080-exec-7","114,608 ms (-0%)","177 ms (-0%)","1"
" java.lang.Thread.run ()","114,608 ms (-0%)","177 ms (-0%)","1"
"  org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","114,608 ms (-0%)","177 ms (-0%)","1"
"   java.util.concurrent.ThreadPoolExecutor$Worker.run ()","114,608 ms (-0%)","177 ms (-0%)","1"
"    java.util.concurrent.ThreadPoolExecutor.runWorker ()","114,608 ms (-0%)","177 ms (-0%)","1"
"     java.util.concurrent.ThreadPoolExecutor.getTask ()","114,431 ms (-0%)","0.0 ms (0%)","3"
"      org.apache.tomcat.util.threads.TaskQueue.take ()","114,431 ms (-0%)","0.0 ms (0%)","3"
"       org.apache.tomcat.util.threads.TaskQueue.take ()","114,431 ms (-0%)","0.0 ms (0%)","3"
"        java.util.concurrent.LinkedBlockingQueue.take ()","114,431 ms (-0%)","0.0 ms (0%)","3"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"     org.apache.tomcat.util.net.SocketProcessorBase.run ()","177 ms (-0%)","177 ms (-0%)","2"
"      org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","177 ms (-0%)","177 ms (-0%)","2"
"       org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","177 ms (-0%)","177 ms (-0%)","2"
"        org.apache.coyote.AbstractProcessorLight.process ()","177 ms (-0%)","177 ms (-0%)","2"
"         org.apache.coyote.http11.Http11Processor.service ()","177 ms (-0%)","177 ms (-0%)","2"
"          org.apache.catalina.connector.CoyoteAdapter.service ()","177 ms (-0%)","177 ms (-0%)","2"
"           org.apache.catalina.core.StandardEngineValve.invoke ()","177 ms (-0%)","177 ms (-0%)","2"
"            org.apache.catalina.valves.ErrorReportValve.invoke ()","177 ms (-0%)","177 ms (-0%)","2"
"             org.apache.catalina.core.StandardHostValve.invoke ()","177 ms (-0%)","177 ms (-0%)","2"
"              org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","177 ms (-0%)","177 ms (-0%)","2"
"               org.apache.catalina.core.StandardContextValve.invoke ()","177 ms (-0%)","177 ms (-0%)","2"
"                org.apache.catalina.core.StandardWrapperValve.invoke ()","177 ms (-0%)","177 ms (-0%)","2"
"                 org.apache.catalina.core.ApplicationFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                   org.springframework.web.filter.OncePerRequestFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                    org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","177 ms (-0%)","177 ms (-0%)","2"
"                     org.apache.catalina.core.ApplicationFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                      org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                       org.springframework.web.filter.OncePerRequestFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                        org.springframework.web.filter.FormContentFilter.doFilterInternal ()","177 ms (-0%)","177 ms (-0%)","2"
"                         org.apache.catalina.core.ApplicationFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                          org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                           org.springframework.web.filter.OncePerRequestFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                            org.springframework.web.filter.RequestContextFilter.doFilterInternal ()","177 ms (-0%)","177 ms (-0%)","2"
"                             org.apache.catalina.core.ApplicationFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                              org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                               org.springframework.web.filter.DelegatingFilterProxy.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate ()","177 ms (-0%)","177 ms (-0%)","2"
"                                 org.springframework.security.web.FilterChainProxy.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                  org.springframework.security.web.FilterChainProxy.doFilterInternal ()","177 ms (-0%)","177 ms (-0%)","2"
"                                   org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                    org.springframework.web.filter.OncePerRequestFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                     org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal ()","177 ms (-0%)","177 ms (-0%)","2"
"                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                       org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                        org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                         org.springframework.web.filter.OncePerRequestFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                          org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal ()","177 ms (-0%)","177 ms (-0%)","2"
"                                           org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                            org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                             org.springframework.security.web.authentication.logout.LogoutFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                              org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                               org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                 org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                  org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                   org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                    org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                     org.springframework.security.web.session.SessionManagementFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                       org.springframework.security.web.access.ExceptionTranslationFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                        org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                         org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                          org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                           org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                            org.apache.catalina.core.ApplicationFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                             org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                              org.apache.tomcat.websocket.server.WsFilter.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                               org.apache.catalina.core.ApplicationFilterChain.doFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                 javax.servlet.http.HttpServlet.service ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                  org.springframework.web.servlet.FrameworkServlet.service ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                   javax.servlet.http.HttpServlet.service ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                    org.springframework.web.servlet.FrameworkServlet.doPost ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                     org.springframework.web.servlet.FrameworkServlet.processRequest ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                      org.springframework.web.servlet.DispatcherServlet.doService ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                       org.springframework.web.servlet.DispatcherServlet.doDispatch ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                        org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                         org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                          org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                           org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                            org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest ()","177 ms (-0%)","177 ms (-0%)","2"
"                                                                             org.springframework.web.method.support.InvocableHandlerMethod.getMethodArgumentValues ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                              org.springframework.web.method.support.HandlerMethodArgumentResolverComposite.resolveArgument ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                               org.springframework.web.method.annotation.ModelAttributeMethodProcessor.resolveArgument ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                org.springframework.web.servlet.mvc.method.annotation.ServletModelAttributeMethodProcessor.bindRequestParameters ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                 org.springframework.web.bind.ServletRequestDataBinder.bind ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                  org.springframework.web.bind.WebDataBinder.doBind ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                   org.springframework.validation.DataBinder.doBind ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                    org.springframework.validation.DataBinder.applyPropertyValues ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                     org.springframework.validation.DataBinder.getPropertyAccessor ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                      org.springframework.validation.DataBinder.getInternalBindingResult ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                       org.springframework.validation.DataBinder.initBeanPropertyAccess ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                        org.springframework.validation.DataBinder.createBeanPropertyBindingResult ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                         org.springframework.validation.AbstractPropertyBindingResult.initConversion ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                          org.springframework.validation.BeanPropertyBindingResult.getPropertyAccessor ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                           org.springframework.validation.BeanPropertyBindingResult.createBeanWrapper ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                            org.springframework.beans.PropertyAccessorFactory.forBeanPropertyAccess ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                             org.springframework.beans.BeanWrapperImpl.<init> ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                              org.springframework.beans.AbstractNestablePropertyAccessor.<init> ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                               org.springframework.beans.AbstractNestablePropertyAccessor.setWrappedInstance ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                                org.springframework.beans.BeanWrapperImpl.setWrappedInstance ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                                 org.springframework.beans.AbstractNestablePropertyAccessor.setWrappedInstance ()","89.2 ms (-0%)","89.2 ms (-0%)","1"
"                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                             org.springframework.web.method.support.InvocableHandlerMethod.doInvoke ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                              java.lang.reflect.Method.invoke ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                               jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                jdk.internal.reflect.NativeMethodAccessorImpl.invoke ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                 jdk.internal.reflect.NativeMethodAccessorImpl.invoke0[native] ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                  com.app.bank.controller.Controller.addCLIENT ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                   com.app.bank.service.BankClientService.registerClient ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                    com.sun.proxy.$Proxy90.save ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                     org.springframework.aop.framework.JdkDynamicAopProxy.invoke ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                      org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                       org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                        org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                         org.springframework.data.jpa.repository.support.CrudMethodMetadataPostProcessor$CrudMethodMetadataPopulatingMethodInterceptor.invoke ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                          org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                           org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                            org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                             org.springframework.transaction.interceptor.TransactionInterceptor.invoke ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                              org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                               org.springframework.data.repository.core.support.TransactionalRepositoryProxyPostProcessor$AbstractFallbackTransactionAttributeSource.getTransactionAttribute ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                                org.springframework.data.repository.core.support.TransactionalRepositoryProxyPostProcessor$AbstractFallbackTransactionAttributeSource.computeTransactionAttribute ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                                 org.springframework.data.repository.core.support.TransactionalRepositoryProxyPostProcessor$CustomAnnotationTransactionAttributeSource.findTransactionAttribute ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                                  org.springframework.data.repository.core.support.TransactionalRepositoryProxyPostProcessor$CustomAnnotationTransactionAttributeSource.determineTransactionAttribute ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                                   org.springframework.transaction.annotation.SpringTransactionAnnotationParser.parseTransactionAnnotation ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
