"Name","Live Bytes","Live Objects"
"net.bytebuddy.implementation.bytecode.assign.primitive.VoidAwareAssigner","32 B (0%)","2 (0%)"
"javax.persistence.ValidationMode[]","32 B (0%)","1 (0%)"
"com.sun.proxy.$Proxy78","32 B (0%)","2 (0%)"
"com.sun.proxy.$Proxy79","32 B (0%)","2 (0%)"
"org.hibernate.type.DoubleType","32 B (0%)","1 (0%)"
"java.util.logging.ErrorManager","32 B (0%)","2 (0%)"
"java.util.concurrent.CountDownLatch","32 B (0%)","2 (0%)"
"com.sun.proxy.$Proxy61","32 B (0%)","2 (0%)"
"org.hibernate.type.CurrencyType","32 B (0%)","1 (0%)"
"com.sun.proxy.$Proxy56","32 B (0%)","2 (0%)"
"org.springframework.boot.autoconfigure.security.SecurityProperties$User","32 B (0%)","1 (0%)"
"com.sun.proxy.$Proxy48","32 B (0%)","2 (0%)"
"org.springframework.web.servlet.mvc.method.annotation.ServletCookieValueMethodArgumentResolver","32 B (0%)","1 (0%)"
"com.sun.proxy.$Proxy33","32 B (0%)","2 (0%)"
"com.sun.proxy.$Proxy19","32 B (0%)","2 (0%)"
"com.sun.proxy.$Proxy23","32 B (0%)","2 (0%)"
"java.io.ObjectInputFilter$Status[]","32 B (0%)","1 (0%)"
"org.springframework.boot.Banner$Mode[]","32 B (0%)","1 (0%)"
"org.h2.mvstore.Page$PageReference","32 B (0%)","1 (0%)"
"org.apache.catalina.authenticator.AuthenticatorBase$AllowCorsPreflight[]","32 B (0%)","1 (0%)"
"org.springframework.beans.factory.annotation.BeanFactoryAnnotationUtils$$Lambda$965.0x0000000100865840","32 B (0%)","2 (0%)"
"org.springframework.web.context.support.StandardServletEnvironment","32 B (0%)","1 (0%)"
"org.hibernate.type.BooleanType","32 B (0%)","1 (0%)"
"org.springframework.security.web.savedrequest.HttpSessionRequestCache","32 B (0%)","1 (0%)"
"org.springframework.jmx.export.annotation.AnnotationJmxAttributeSource","32 B (0%)","2 (0%)"
"org.hibernate.type.ZonedDateTimeType","32 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.ser.std.CalendarSerializer","32 B (0%)","1 (0%)"
"org.hibernate.type.spi.TypeConfiguration$Scope","32 B (0%)","1 (0%)"
"java.security.UnresolvedPermission","32 B (0%)","1 (0%)"
"org.springframework.security.crypto.bcrypt.BCryptPasswordEncoder$BCryptVersion[]","32 B (0%)","1 (0%)"
"org.hibernate.type.RowVersionType","32 B (0%)","1 (0%)"
"java.util.concurrent.ThreadPoolExecutor$DiscardPolicy","32 B (0%)","2 (0%)"
"sun.nio.ch.ServerSocketAdaptor","32 B (0%)","1 (0%)"
"org.springframework.security.web.authentication.Http403ForbiddenEntryPoint","32 B (0%)","2 (0%)"
"org.apache.logging.log4j.util.EnvironmentPropertySource","32 B (0%)","2 (0%)"
"org.hibernate.engine.spi.ActionQueue$$Lambda$975.0x0000000100863040","32 B (0%)","2 (0%)"
"org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator","32 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.ser.std.DateSerializer","32 B (0%)","1 (0%)"
"org.hibernate.boot.internal.MetadataBuilderImpl$MappingDefaultsImpl","32 B (0%)","1 (0%)"
"org.hibernate.query.spi.NamedQueryRepository","32 B (0%)","1 (0%)"
"org.hibernate.param.NamedParameterSpecification","32 B (0%)","1 (0%)"
"org.apache.logging.log4j.util.SystemPropertiesPropertySource","32 B (0%)","2 (0%)"
"com.app.bank.BankApplication$$EnhancerBySpringCGLIB$$2f438143","32 B (0%)","1 (0%)"
"java.lang.StringCoding$StringDecoder","32 B (0%)","1 (0%)"
"org.hibernate.engine.jdbc.spi.TypeSearchability[]","32 B (0%)","1 (0%)"
"org.springframework.boot.orm.jpa.EntityManagerFactoryBuilder","32 B (0%)","1 (0%)"
"sun.util.resources.LocaleData","32 B (0%)","2 (0%)"
"sun.rmi.server.UnicastRef2","32 B (0%)","2 (0%)"
"org.springframework.data.jpa.repository.support.DefaultQueryHints$$Lambda$978.0x0000000100862040","32 B (0%)","2 (0%)"
"net.bytebuddy.matcher.MethodSortMatcher","32 B (0%)","2 (0%)"
"org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport","32 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.orm.jpa.DataSourceInitializedPublisher","32 B (0%)","1 (0%)"
"org.apache.catalina.authenticator.jaspic.AuthConfigFactoryImpl","32 B (0%)","1 (0%)"
"org.hibernate.type.SerializableType","32 B (0%)","1 (0%)"
"org.apache.catalina.mapper.Mapper","32 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.query.QueryParameterSetter$QueryMetadataCache","32 B (0%)","2 (0%)"
"org.attoparser.config.ParseConfiguration$ElementBalancing[]","32 B (0%)","1 (0%)"
"org.springframework.web.servlet.mvc.method.annotation.RequestPartMethodArgumentResolver","32 B (0%)","1 (0%)"
"org.springframework.web.method.annotation.SessionAttributesHandler","32 B (0%)","1 (0%)"
"org.hibernate.event.service.internal.EventListenerRegistryImpl","32 B (0%)","1 (0%)"
"org.hibernate.hql.spi.id.local.AfterUseAction[]","32 B (0%)","1 (0%)"
"org.hibernate.type.StringType","32 B (0%)","1 (0%)"
"com.sun.proxy.$Proxy91","32 B (0%)","2 (0%)"
"jdk.internal.org.objectweb.asm.Type[]","32 B (0%)","1 (0%)"
"org.hibernate.type.InstantType","32 B (0%)","1 (0%)"
"com.sun.proxy.$Proxy87","32 B (0%)","2 (0%)"
"com.sun.proxy.$Proxy88","32 B (0%)","2 (0%)"
"com.sun.proxy.$Proxy89","32 B (0%)","2 (0%)"
"com.sun.proxy.$Proxy84","32 B (0%)","2 (0%)"
"org.hibernate.engine.OptimisticLockStyle[]","32 B (0%)","1 (0%)"
"javax.management.remote.JMXServiceURL","32 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$Sort[]","32 B (0%)","1 (0%)"
"org.attoparser.HtmlVoidAutoOpenCloseElement","32 B (0%)","1 (0%)"
"org.springframework.context.support.PropertySourcesPlaceholderConfigurer$1","32 B (0%)","1 (0%)"
"net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$Dispatcher$ForJava8CapableVm","32 B (0%)","1 (0%)"
"org.springframework.util.CollectionUtils$MultiValueMapAdapter","32 B (0%)","2 (0%)"
"java.net.InetAddress$CachedLocalHost","32 B (0%)","1 (0%)"
"org.apache.logging.log4j.util.PropertyFilePropertySource","32 B (0%)","2 (0%)"
"jdk.internal.ref.CleanerImpl","32 B (0%)","1 (0%)"
"org.springframework.boot.web.server.MimeMappings","32 B (0%)","2 (0%)"
"java.io.WinNTFileSystem","32 B (0%)","1 (0%)"
"org.springframework.security.config.crypto.RsaKeyConversionServicePostProcessor$$Lambda$426.0x00000001003ebc40","32 B (0%)","2 (0%)"
"sun.nio.ch.SocketDispatcher","32 B (0%)","2 (0%)"
"org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState","32 B (0%)","1 (0%)"
"java.time.format.DateTimeFormatterBuilder$SettingsParser[]","32 B (0%)","1 (0%)"
"org.h2.value.ValueBoolean","32 B (0%)","2 (0%)"
"org.hibernate.engine.jdbc.env.spi.IdentifierCaseStrategy[]","32 B (0%)","1 (0%)"
"org.apache.tomcat.util.net.Acceptor$AcceptorState[]","32 B (0%)","1 (0%)"
"org.springframework.security.web.context.HttpSessionSecurityContextRepository","32 B (0%)","1 (0%)"
"org.springframework.format.datetime.standard.DateTimeConverters$LocalDateTimeToLocalTimeConverter","32 B (0%)","2 (0%)"
"org.hibernate.engine.jdbc.env.spi.SQLStateType[]","32 B (0%)","1 (0%)"
"org.hibernate.cfg.annotations.Nullability[]","32 B (0%)","1 (0%)"
"org.h2.mvstore.StreamStore","32 B (0%)","1 (0%)"
"org.springframework.data.util.ParameterizedTypeInformation$$Lambda$375.0x00000001003afc40","32 B (0%)","2 (0%)"
"com.fasterxml.jackson.databind.ser.std.NumberSerializers$IntLikeSerializer","32 B (0%)","1 (0%)"
"javax.persistence.criteria.JoinType[]","32 B (0%)","1 (0%)"
"org.apache.coyote.http11.Http11InputBuffer$HeaderParseStatus[]","32 B (0%)","1 (0%)"
"com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl","32 B (0%)","1 (0%)"
"javax.xml.catalog.CatalogFeatures$Feature[]","32 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.MultipartProperties","32 B (0%)","1 (0%)"
"org.apache.tomcat.util.http.parser.SkipResult[]","32 B (0%)","1 (0%)"
"org.springframework.format.datetime.standard.DateTimeConverters$OffsetDateTimeToLocalTimeConverter","32 B (0%)","2 (0%)"
"org.hibernate.internal.util.collections.BoundedConcurrentHashMap$Eviction[]","32 B (0%)","1 (0%)"
"java.time.temporal.JulianFields$Field[]","32 B (0%)","1 (0%)"
"com.fasterxml.jackson.datatype.jsr310.deser.OffsetTimeDeserializer","32 B (0%)","1 (0%)"
"org.apache.catalina.connector.CoyoteInputStream","32 B (0%)","2 (0%)"
"org.hibernate.type.CharacterType","32 B (0%)","1 (0%)"
"ch.qos.logback.classic.pattern.MessageConverter","32 B (0%)","1 (0%)"
"org.hibernate.annotations.OptimisticLockType[]","32 B (0%)","1 (0%)"
"sun.security.provider.PolicyFile","32 B (0%)","1 (0%)"
"org.hibernate.engine.spi.CachedNaturalIdValueSource[]","32 B (0%)","1 (0%)"
"java.lang.management.MemoryManagerMXBean[]","32 B (0%)","1 (0%)"
"org.hibernate.cache.spi.access.AccessType[]","32 B (0%)","1 (0%)"
"org.hibernate.cfg.AnnotatedClassType[]","32 B (0%)","1 (0%)"
"org.springframework.context.support.DefaultLifecycleProcessor","32 B (0%)","1 (0%)"
"com.sun.proxy.$Proxy103","32 B (0%)","2 (0%)"
"org.hibernate.NullPrecedence[]","32 B (0%)","1 (0%)"
"org.springframework.boot.jdbc.EmbeddedDatabaseConnection[]","32 B (0%)","1 (0%)"
"org.hibernate.dialect.function.CastFunction","32 B (0%)","2 (0%)"
"org.springframework.boot.web.embedded.tomcat.TomcatWebServer","32 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.task.TaskExecutionProperties$Pool","32 B (0%)","1 (0%)"
"org.springframework.format.datetime.standard.YearMonthFormatter","32 B (0%)","2 (0%)"
"java.time.format.FormatStyle[]","32 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.OnEnabledResourceChainCondition","32 B (0%)","2 (0%)"
"org.hibernate.type.CalendarType","32 B (0%)","1 (0%)"
"org.hibernate.cfg.beanvalidation.BeanValidationEventListener","32 B (0%)","1 (0%)"
"org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder$$Lambda$960.0x0000000100867440","32 B (0%)","2 (0%)"
"org.springframework.web.method.annotation.RequestParamMapMethodArgumentResolver","32 B (0%)","2 (0%)"
"org.springframework.core.convert.support.GenericConversionService$NoOpConverter","32 B (0%)","2 (0%)"
"org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker","32 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.support.CrudMethodMetadataPostProcessor","32 B (0%)","2 (0%)"
"java.util.concurrent.SynchronousQueue$TransferStack","32 B (0%)","2 (0%)"
"org.springframework.context.annotation.ConditionEvaluator","32 B (0%)","2 (0%)"
"sun.net.www.protocol.file.Handler","32 B (0%)","2 (0%)"
"com.fasterxml.classmate.TypeBindings","32 B (0%)","1 (0%)"
"java.util.concurrent.SynchronousQueue$TransferQueue$QNode","32 B (0%)","1 (0%)"
"org.springframework.util.ConcurrentReferenceHashMap$Restructure[]","24 B (0%)","1 (0%)"
"org.springframework.data.repository.query.parser.PartTree$Subject","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.annotation.JsonFormat$Features","24 B (0%)","1 (0%)"
"org.apache.catalina.mapper.Mapper$MappedContext","24 B (0%)","1 (0%)"
"org.springframework.data.geo.format.DistanceFormatter","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.ClobTypeDescriptor","24 B (0%)","1 (0%)"
"org.springframework.security.web.header.writers.XXssProtectionHeaderWriter","24 B (0%)","1 (0%)"
"org.springframework.expression.spel.support.ReflectiveMethodResolver","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.CurrencyTypeDescriptor","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bytecode.constant.LongConstant[]","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.loading.ClassInjector$UsingLookup$Dispatcher$Creator[]","24 B (0%)","1 (0%)"
"jdk.internal.jimage.ImageReader","24 B (0%)","1 (0%)"
"org.springframework.security.web.DefaultSecurityFilterChain","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.TypeResolutionStrategy$Passive[]","24 B (0%)","1 (0%)"
"java.util.Locale$Cache","24 B (0%)","1 (0%)"
"jdk.internal.module.ModuleBootstrap$SafeModuleFinder","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.ResourceProperties$Chain","24 B (0%)","1 (0%)"
"org.thymeleaf.standard.processor.StandardTranslationDocTypeProcessor","24 B (0%)","1 (0%)"
"org.hibernate.event.spi.FlushEntityEventListener[]","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$NotReactiveWebApplicationCondition","24 B (0%)","1 (0%)"
"org.springframework.data.repository.query.ReturnedType$CacheKey","24 B (0%)","1 (0%)"
"org.springframework.security.crypto.password.Md4PasswordEncoder","24 B (0%)","1 (0%)"
"org.apache.catalina.connector.Connector[]","24 B (0%)","1 (0%)"
"org.springframework.web.servlet.handler.HandlerExceptionResolverComposite","24 B (0%)","1 (0%)"
"org.springframework.data.repository.util.QueryExecutionConverters$NullableWrapperToJdk8OptionalConverter","24 B (0%)","1 (0%)"
"org.springframework.data.mapping.context.AbstractMappingContext$PersistentPropertyFilter[]","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.ServerProperties$Tomcat$Resource","24 B (0%)","1 (0%)"
"org.springframework.web.servlet.view.ViewResolverComposite","24 B (0%)","1 (0%)"
"org.h2.store.fs.FilePathSplit","24 B (0%)","1 (0%)"
"org.springframework.security.web.servlet.support.csrf.CsrfRequestDataValueProcessor","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$573.0x0000000100485040","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.LocalDateJavaDescriptor","24 B (0%)","1 (0%)"
"org.thymeleaf.templateparser.reader.BlockAwareReader$BlockAction[]","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.FieldLocator$ForClassHierarchy$Factory","24 B (0%)","1 (0%)"
"java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl$1","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bytecode.constant.NullConstant","24 B (0%)","1 (0%)"
"org.h2.jdbc.JdbcConnection$Settings","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.BigDecimalTypeDescriptor","24 B (0%)","1 (0%)"
"net.bytebuddy.TypeCache$Sort[]","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.ServerProperties$Jetty$Accesslog$FORMAT[]","24 B (0%)","1 (0%)"
"org.springframework.aop.interceptor.ExposeInvocationInterceptor$1","24 B (0%)","1 (0%)"
"org.h2.index.MetaCursor","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.LocalTimeJavaDescriptor","24 B (0%)","1 (0%)"
"org.springframework.core.env.CommandLineArgs","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.cfg.ContextAttributes$Impl","24 B (0%)","1 (0%)"
"org.springframework.context.event.EventExpressionEvaluator","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.SerializableTypeDescriptor","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.MethodDelegationBinder$MethodInvoker$Simple[]","24 B (0%)","1 (0%)"
"org.springframework.boot.jdbc.SchemaManagement[]","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.Origin$Binder","24 B (0%)","1 (0%)"
"org.hibernate.type.BasicTypeRegistry","24 B (0%)","1 (0%)"
"org.springframework.boot.cloud.CloudPlatform$1","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.ClassWriterStrategy$Default$2","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.ClassWriterStrategy$Default$1","24 B (0%)","1 (0%)"
"org.springframework.boot.cloud.CloudPlatform$4","24 B (0%)","1 (0%)"
"org.springframework.boot.cloud.CloudPlatform$3","24 B (0%)","1 (0%)"
"org.springframework.boot.cloud.CloudPlatform$2","24 B (0%)","1 (0%)"
"org.thymeleaf.engine.TemplateEnd","24 B (0%)","1 (0%)"
"org.springframework.data.mapping.context.PersistentPropertyPathFactory","24 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.query.QueryParameterSetter$ErrorHandling[]","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.ZonedDateTimeJavaDescriptor","24 B (0%)","1 (0%)"
"org.springframework.security.provisioning.MutableUser","24 B (0%)","1 (0%)"
"net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$Dispatcher$CreationAction[]","24 B (0%)","1 (0%)"
"java.net.Inet6AddressImpl","24 B (0%)","1 (0%)"
"org.hibernate.dialect.function.StandardAnsiSqlAggregationFunctions$SumFunction","24 B (0%)","1 (0%)"
"sun.management.RuntimeImpl","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.SuperCall$Binder[]","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jdbc.JdbcProperties$Template","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.subclass.SubclassImplementationTarget$Factory[]","24 B (0%)","1 (0%)"
"org.hibernate.boot.internal.ClassLoaderAccessImpl","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.DynamicType$Default$Dispatcher$CreationAction[]","24 B (0%)","1 (0%)"
"java.util.Collections$EmptyMap","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.DefaultMethod$Binder","24 B (0%)","1 (0%)"
"org.springframework.beans.support.ResourceEditorRegistrar","24 B (0%)","1 (0%)"
"jdk.internal.misc.JavaSecurityAccess$ProtectionDomainCache[]","24 B (0%)","1 (0%)"
"org.springframework.objenesis.SpringObjenesis","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.condition.ConditionMessage$Style$2","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.condition.ConditionMessage$Style$1","24 B (0%)","1 (0%)"
"org.hibernate.event.spi.ResolveNaturalIdEventListener[]","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.Implementation$Target$AbstractBase$DefaultMethodInvocation$1","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.Implementation$Target$AbstractBase$DefaultMethodInvocation$2","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.TypeWriter$Default$ClassDumpAction$Dispatcher$Disabled[]","24 B (0%)","1 (0%)"
"org.hibernate.engine.jdbc.dialect.internal.DialectFactoryImpl","24 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.query.JpaParametersParameterAccessor","24 B (0%)","1 (0%)"
"net.bytebuddy.ClassFileVersion$VersionLocator$ForJava9CapableVm","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.NClobTypeDescriptor","24 B (0%)","1 (0%)"
"org.hibernate.exception.internal.SQLStateConverter$1","24 B (0%)","1 (0%)"
"sun.rmi.runtime.RuntimeUtil$1","24 B (0%)","1 (0%)"
"org.hibernate.jpa.internal.JpaComplianceImpl","24 B (0%)","1 (0%)"
"org.hibernate.event.spi.InitializeCollectionEventListener[]","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.sql.spi.SqlTypeDescriptorRegistry","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.introspect.AnnotatedClass$Creators","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.CalendarDateTypeDescriptor","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.Default$Binder","24 B (0%)","1 (0%)"
"org.springframework.data.repository.support.DefaultRepositoryInvokerFactory","24 B (0%)","1 (0%)"
"java.lang.ClassLoader[]","24 B (0%)","1 (0%)"
"org.springframework.beans.propertyeditors.PropertiesEditor","24 B (0%)","1 (0%)"
"org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.subclass.SubclassImplementationTarget$OriginTypeResolver$1","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.subclass.SubclassImplementationTarget$OriginTypeResolver$2","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.DurationJavaDescriptor","24 B (0%)","1 (0%)"
"org.springframework.boot.builder.ParentContextCloserApplicationListener","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Merger$Directional[]","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.This$Binder[]","24 B (0%)","1 (0%)"
"java.time.temporal.IsoFields$Unit[]","24 B (0%)","1 (0%)"
"org.hibernate.type.TypeResolver","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.SuperMethodCall$Appender$TerminationHandler[]","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.task.TaskSchedulingProperties$Shutdown","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.Implementation$Context$Default$Factory[]","24 B (0%)","1 (0%)"
