"Name","Total Time","Total Time (CPU)","Hits"
"                                                                                                              org.hibernate.event.internal.DefaultFlushEventListener.onFlush ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                               org.hibernate.event.internal.AbstractFlushingEventListener.performExecutions ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                                org.hibernate.engine.spi.ActionQueue.executeActions ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                                 java.util.LinkedHashMap.forEach ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                                  org.hibernate.engine.spi.ActionQueue$$Lambda$992.0x0000000100840840.accept ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                                   org.hibernate.engine.spi.ActionQueue.lambda$executeActions$1 ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                                    org.hibernate.engine.spi.ActionQueue.executeActions ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                                     org.hibernate.action.internal.EntityDeleteAction.execute ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                                      org.hibernate.persister.entity.AbstractEntityPersister.delete ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                                       org.hibernate.persister.entity.AbstractEntityPersister.delete ()","14.1 ms (-0%)","14.1 ms (-0%)","1"
"                                                                                                                        org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.getBatch ()","7.90 ms (-0%)","7.90 ms (-0%)","1"
"                                                                                                                         org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.batchBuilder ()","7.90 ms (-0%)","7.90 ms (-0%)","1"
"                                                                                                                          org.hibernate.service.internal.SessionFactoryServiceRegistryImpl.getService ()","7.90 ms (-0%)","7.90 ms (-0%)","1"
"                                                                                                                           org.hibernate.service.internal.AbstractServiceRegistryImpl.getService ()","7.90 ms (-0%)","7.90 ms (-0%)","1"
"                                                                                                                            org.hibernate.service.internal.AbstractServiceRegistryImpl.initializeService ()","7.90 ms (-0%)","7.90 ms (-0%)","1"
"                                                                                                                             org.hibernate.service.internal.AbstractServiceRegistryImpl.createService ()","7.90 ms (-0%)","7.90 ms (-0%)","1"
"                                                                                                                              org.hibernate.boot.registry.internal.StandardServiceRegistryImpl.initiateService ()","7.90 ms (-0%)","7.90 ms (-0%)","1"
"                                                                                                                               org.hibernate.engine.jdbc.batch.internal.BatchBuilderInitiator.initiateService ()","7.90 ms (-0%)","7.90 ms (-0%)","1"
"                                                                                                                                org.hibernate.engine.jdbc.batch.internal.BatchBuilderInitiator.initiateService ()","7.90 ms (-0%)","7.90 ms (-0%)","1"
"                                                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                                        org.hibernate.engine.jdbc.batch.internal.NonBatchingBatch.addToBatch ()","6.26 ms (-0%)","6.26 ms (-0%)","1"
"                                                                                                                         org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.executeUpdate ()","6.26 ms (-0%)","6.26 ms (-0%)","1"
"                                                                                                                          com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeUpdate ()","6.26 ms (-0%)","6.26 ms (-0%)","1"
"                                                                                                                           com.zaxxer.hikari.pool.ProxyPreparedStatement.executeUpdate ()","6.26 ms (-0%)","6.26 ms (-0%)","1"
