"Name","Live Bytes","Live Objects"
"org.springframework.boot.context.properties.bind.JavaBeanBinder$Bean$$Lambda$463.0x0000000100431040","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.bind.BindConverter$CompositeConversionService","16 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.introspect.AnnotationCollector$EmptyCollector","16 B (0%)","1 (0%)"
"org.hibernate.boot.cfgxml.internal.CfgXmlAccessServiceImpl","16 B (0%)","1 (0%)"
"org.springframework.data.spel.EvaluationContextProvider$$Lambda$661.0x0000000100710440","16 B (0%)","1 (0%)"
"org.apache.tomcat.util.modeler.NoDescriptorRegistry$NoJmxMBeanServer","16 B (0%)","1 (0%)"
"org.hibernate.internal.SessionFactoryImpl$$Lambda$646.0x0000000100659040","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$527.0x0000000100478040","16 B (0%)","1 (0%)"
"java.util.stream.Nodes$EmptyNode$OfLong","16 B (0%)","1 (0%)"
"org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory$$Lambda$409.0x00000001003b7040","16 B (0%)","1 (0%)"
"org.springframework.aop.framework.adapter.ThrowsAdviceAdapter","16 B (0%)","1 (0%)"
"sun.reflect.generics.tree.ByteSignature","16 B (0%)","1 (0%)"
"org.springframework.core.annotation.AnnotatedElementUtils$$Lambda$735.0x0000000100743440","16 B (0%)","1 (0%)"
"sun.rmi.transport.DGCImpl_Skel","16 B (0%)","1 (0%)"
"org.h2.mvstore.MVMap$DecisionMaker$5","16 B (0%)","1 (0%)"
"org.hibernate.internal.SessionImpl$$Lambda$1000.0x00000001002b5840","16 B (0%)","1 (0%)"
"org.h2.mvstore.MVMap$DecisionMaker$3","16 B (0%)","1 (0%)"
"org.h2.mvstore.MVMap$DecisionMaker$4","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration","16 B (0%)","1 (0%)"
"org.h2.mvstore.MVMap$DecisionMaker$1","16 B (0%)","1 (0%)"
"org.h2.mvstore.MVMap$DecisionMaker$2","16 B (0%)","1 (0%)"
"antlr.ASTNULLType","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.http.HttpMessageConverters","16 B (0%)","1 (0%)"
"org.springframework.security.crypto.password.NoOpPasswordEncoder","16 B (0%)","1 (0%)"
"java.util.Collections$EmptySet","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$ErrorTemplateMissingCondition","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.query.JpaQueryMethod$$Lambda$986.0x0000000100842040","16 B (0%)","1 (0%)"
"java.lang.invoke.ClassSpecializer$1","16 B (0%)","1 (0%)"
"org.springframework.web.servlet.function.support.RouterFunctionMapping$$Lambda$897.0x00000001007f8c40","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration","16 B (0%)","1 (0%)"
"org.hibernate.cfg.annotations.EntityBinder$SecondaryTableNamingStrategyHelper","16 B (0%)","1 (0%)"
"org.springframework.web.servlet.view.AbstractCachingViewResolver$1","16 B (0%)","1 (0%)"
"ch.qos.logback.classic.spi.PackagingDataCalculator","16 B (0%)","1 (0%)"
"com.fasterxml.jackson.datatype.jsr310.deser.InstantDeserializer$$Lambda$257.0x00000001002eec40","16 B (0%)","1 (0%)"
"org.hibernate.event.internal.DefaultFlushEntityEventListener","16 B (0%)","1 (0%)"
"org.hibernate.property.access.internal.PropertyAccessStrategyMapImpl","16 B (0%)","1 (0%)"
"org.springframework.core.annotation.MissingMergedAnnotation","16 B (0%)","1 (0%)"
"org.springframework.data.repository.util.ReactiveWrappers$$Lambda$384.0x00000001003ad040","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor30","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor31","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor32","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor33","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor34","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor35","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor36","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor37","16 B (0%)","1 (0%)"
"org.springframework.boot.context.config.ConfigFileApplicationListener$Loader$$Lambda$137.0x00000001001f1c40","16 B (0%)","1 (0%)"
"org.springframework.boot.context.ConfigurationWarningsApplicationContextInitializer$ConfigurationWarningsPostProcessor","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor27","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor28","16 B (0%)","1 (0%)"
"org.hibernate.validator.internal.engine.groups.ValidationOrder$DefaultSequenceValidationOrder","16 B (0%)","1 (0%)"
"org.springframework.data.domain.Sort","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor22","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor23","16 B (0%)","1 (0%)"
"org.hibernate.tool.schema.internal.StandardAuxiliaryDatabaseObjectExporter","16 B (0%)","1 (0%)"
"org.springframework.data.repository.query.parser.PartTree$OrPart","16 B (0%)","1 (0%)"
"org.hibernate.engine.jdbc.internal.FormatStyle$NoFormatImpl","16 B (0%)","1 (0%)"
"org.springframework.data.util.Pair$$Lambda$795.0x000000010075e840","16 B (0%)","1 (0%)"
"org.springframework.boot.web.servlet.server.AbstractServletWebServerFactory$SessionConfiguringInitializer","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor17","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor18","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor19","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor53","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor54","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor55","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor56","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor57","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor58","16 B (0%)","1 (0%)"
"org.springframework.data.mapping.context.PersistentPropertyPathFactory$$Lambda$663.0x0000000100710c40","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor59","16 B (0%)","1 (0%)"
"org.hibernate.dialect.function.SQLFunctionRegistry","16 B (0%)","1 (0%)"
"org.hibernate.hql.internal.ast.tree.DotNode$1","16 B (0%)","1 (0%)"
"org.hibernate.dialect.H2Dialect$1","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.query.EmptyDeclaredQuery","16 B (0%)","1 (0%)"
"org.hibernate.dialect.H2Dialect$2","16 B (0%)","1 (0%)"
"org.hibernate.dialect.H2Dialect$3","16 B (0%)","1 (0%)"
"org.hibernate.dialect.H2Dialect$4","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration$$Lambda$841.0x0000000100771040","16 B (0%)","1 (0%)"
"org.hibernate.resource.transaction.internal.TransactionCoordinatorBuilderInitiator","16 B (0%)","1 (0%)"
"org.hibernate.validator.internal.util.classhierarchy.Filters$InterfacesFilter","16 B (0%)","1 (0%)"
"org.hibernate.validator.internal.engine.valueextraction.MapKeyExtractor","16 B (0%)","1 (0%)"
"org.springframework.boot.context.config.AnsiOutputApplicationListener","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$DataSourceTransactionManagerConfiguration","16 B (0%)","1 (0%)"
"java.util.zip.ZipFile$1","16 B (0%)","1 (0%)"
"org.springframework.core.annotation.AnnotationUtils$$Lambda$449.0x0000000100435440","16 B (0%)","1 (0%)"
"org.apache.catalina.connector.CoyoteInputStream","16 B (0%)","1 (0%)"
"org.hibernate.property.access.internal.PropertyAccessStrategyMixedImpl","16 B (0%)","1 (0%)"
"org.h2.Driver","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor60","16 B (0%)","1 (0%)"
"org.hibernate.engine.spi.IdentifierValue$4","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor61","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor62","16 B (0%)","1 (0%)"
"org.hibernate.engine.spi.IdentifierValue$1","16 B (0%)","1 (0%)"
"org.hibernate.engine.spi.IdentifierValue$3","16 B (0%)","1 (0%)"
"org.hibernate.engine.spi.IdentifierValue$2","16 B (0%)","1 (0%)"
"org.hibernate.event.internal.PostDeleteEventListenerStandardImpl","16 B (0%)","1 (0%)"
"sun.reflect.generics.tree.FloatSignature","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.bind.JavaBeanBinder$Bean$$Lambda$461.0x0000000100431840","16 B (0%)","1 (0%)"
"org.springframework.data.repository.query.parser.AbstractQueryCreator$$Lambda$831.0x0000000100774040","16 B (0%)","1 (0%)"
"org.thymeleaf.util.ProcessorComparators$ProcessorPrecedenceComparator","16 B (0%)","1 (0%)"
"org.springframework.security.core.userdetails.User$AuthorityComparator","16 B (0%)","1 (0%)"
"jdk.internal.module.DefaultRoots$$Lambda$2.0x0000000100060840","16 B (0%)","1 (0%)"
"org.hibernate.secure.internal.DisabledJaccServiceImpl","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jmx.JmxAutoConfiguration","16 B (0%)","1 (0%)"
"java.security.ProtectionDomain$JavaSecurityAccessImpl","16 B (0%)","1 (0%)"
"java.util.stream.Collectors$$Lambda$636.0x000000010058b040","16 B (0%)","1 (0%)"
"sun.rmi.server.UnicastServerRef$$Lambda$56.0x00000001000fb440","16 B (0%)","1 (0%)"
"org.springframework.core.annotation.TypeMappedAnnotation$$Lambda$298.0x0000000100337440","16 B (0%)","1 (0%)"
"org.springframework.security.core.userdetails.cache.NullUserCache","16 B (0%)","1 (0%)"
"org.jboss.logging.Log4j2LoggerProvider","16 B (0%)","1 (0%)"
"org.springframework.boot.StartupInfoLogger$$Lambda$207.0x000000010028b840","16 B (0%)","1 (0%)"
"org.springframework.data.mapping.PreferredConstructor$Parameter$$Lambda$686.0x0000000100711840","16 B (0%)","1 (0%)"
"org.springframework.boot.env.SpringApplicationJsonEnvironmentPostProcessor$$Lambda$121.0x00000001001be440","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor45","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor46","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor47","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor48","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor41","16 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.sql.NumericTypeDescriptor","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor42","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor43","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor44","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor40","16 B (0%)","1 (0%)"
"java.util.regex.Pattern$$Lambda$279.0x0000000100322c40","16 B (0%)","1 (0%)"
"org.apache.catalina.servlets.DefaultServlet$CompressionFormat[]","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$CachingMetadataReaderFactoryPostProcessor","16 B (0%)","1 (0%)"
"org.hibernate.proxy.pojo.bytebuddy.ByteBuddyProxyHelper","16 B (0%)","1 (0%)"
"java.util.Spliterators$EmptySpliterator$OfRef","16 B (0%)","1 (0%)"
"org.springframework.core.annotation.AnnotationAwareOrderComparator","16 B (0%)","1 (0%)"
"sun.management.jmxremote.ConnectorBootstrap$PermanentExporter","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.bind.PlaceholdersResolver$$Lambda$589.0x00000001004d1440","16 B (0%)","1 (0%)"
"java.util.stream.Collectors$$Lambda$557.0x000000010047f840","16 B (0%)","1 (0%)"
"org.springframework.security.converter.RsaKeyConverters$$Lambda$429.0x00000001003e2040","16 B (0%)","1 (0%)"
"com.sun.proxy.$Proxy101","16 B (0%)","1 (0%)"
"org.springframework.data.util.Optionals$$Lambda$733.0x0000000100742c40","16 B (0%)","1 (0%)"
"org.springframework.beans.factory.support.DefaultSingletonBeanRegistry$$Lambda$657.0x000000010065a440","16 B (0%)","1 (0%)"
"net.bytebuddy.implementation.MethodDelegation$ImplementationDelegate$ForStaticMethod","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jdbc.JdbcProperties","16 B (0%)","1 (0%)"
"org.thymeleaf.inline.NoOpInliner","16 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$5$$Lambda$33.0x00000001000eb440","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.source.SpringConfigurationPropertySource$$Lambda$124.0x00000001001bd040","16 B (0%)","1 (0%)"
"org.hibernate.internal.SessionImpl$$Lambda$999.0x00000001002b5440","16 B (0%)","1 (0%)"
"java.util.stream.Collectors$$Lambda$36.0x00000001000ec440","16 B (0%)","1 (0%)"
"sun.nio.fs.WindowsFileSystemProvider","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration$$Lambda$581.0x0000000100482040","16 B (0%)","1 (0%)"
"org.springframework.util.ReflectionUtils$$Lambda$86.0x0000000100179c40","16 B (0%)","1 (0%)"
"sun.rmi.server.UnicastRef$$Lambda$54.0x00000001000fbc40","16 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.ser.std.NullSerializer","16 B (0%)","1 (0%)"
"org.springframework.data.util.Optionals$$Lambda$732.0x0000000100742840","16 B (0%)","1 (0%)"
"org.springframework.boot.convert.LenientStringToEnumConverterFactory","16 B (0%)","1 (0%)"
"ch.qos.logback.classic.selector.DefaultContextSelector","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryCustomizer","16 B (0%)","1 (0%)"
"org.springframework.security.context.DelegatingApplicationListener","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor16","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor17","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor18","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor19","16 B (0%)","1 (0%)"
"sun.util.resources.LocaleData$LocaleDataStrategy","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration","16 B (0%)","1 (0%)"
"org.hibernate.loader.entity.CacheEntityLoaderHelper","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor10","16 B (0%)","1 (0%)"
"org.thymeleaf.EngineConfiguration$MessageResolverComparator","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor11","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.ServerProperties$Netty","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedSerializationConstructorAccessor12","16 B (0%)","1 (0%)"
"org.hibernate.event.internal.DefaultPreLoadEventListener","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.util.JpaMetamodel$$Lambda$746.0x0000000100746440","16 B (0%)","1 (0%)"
"org.hibernate.event.internal.DefaultPersistOnFlushEventListener","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor27","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor28","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor29","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor23","16 B (0%)","1 (0%)"
"org.springframework.data.mapping.context.AbstractMappingContext$PersistentPropertyCreator$$Lambda$755.0x0000000100748840","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor24","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor25","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor26","16 B (0%)","1 (0%)"
"java.util.Spliterators$EmptySpliterator$OfInt","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor20","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor21","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor22","16 B (0%)","1 (0%)"
"org.hibernate.hql.internal.HolderInstantiator$$Lambda$981.0x0000000100845440","16 B (0%)","1 (0%)"
"org.hibernate.event.internal.DefaultLoadEventListener","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor38","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor39","16 B (0%)","1 (0%)"
"org.springframework.beans.factory.BeanFactoryUtils$$Lambda$250.0x00000001002e8040","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor34","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor35","16 B (0%)","1 (0%)"
"org.thymeleaf.templateparser.text.JavaScriptTemplateParser","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor37","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor31","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor32","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedConstructorAccessor33","16 B (0%)","1 (0%)"
"com.zaxxer.hikari.util.ConcurrentBag$$Lambda$600.0x00000001004d5040","16 B (0%)","1 (0%)"
"java.security.cert.Certificate[]","16 B (0%)","1 (0%)"
"java.text.DontCareFieldPosition$1","16 B (0%)","1 (0%)"
"org.hibernate.internal.SessionImpl$$Lambda$988.0x0000000100841840","16 B (0%)","1 (0%)"
"org.springframework.boot.web.servlet.server.StaticResourceJars$$Lambda$578.0x0000000100484040","16 B (0%)","1 (0%)"
"org.hibernate.engine.config.spi.StandardConverters$2","16 B (0%)","1 (0%)"
"java.lang.invoke.VarHandle$1","16 B (0%)","1 (0%)"
"org.hibernate.engine.config.spi.StandardConverters$1","16 B (0%)","1 (0%)"
"org.hibernate.EmptyInterceptor","16 B (0%)","1 (0%)"
"org.apache.el.ExpressionFactoryImpl","16 B (0%)","1 (0%)"
"java.util.regex.Pattern$$Lambda$838.0x0000000100772c40","16 B (0%)","1 (0%)"
"org.springframework.data.util.Streamable$$Lambda$361.0x0000000100393440","16 B (0%)","1 (0%)"
"org.springframework.beans.factory.support.DefaultListableBeanFactory$$Lambda$456.0x0000000100433040","16 B (0%)","1 (0%)"
"org.hibernate.validator.internal.engine.valueextraction.AnnotatedObject","16 B (0%)","1 (0%)"
"org.springframework.cglib.core.MethodInfoTransformer","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration$LocaleCharsetMappingsCustomizer","16 B (0%)","1 (0%)"
"org.h2.table.TableFilter$1","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfiguration","16 B (0%)","1 (0%)"
"jdk.internal.perf.Perf","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration","16 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.web.builders.WebSecurity$$Lambda$845.0x0000000100797c40","16 B (0%)","1 (0%)"
"org.hibernate.validator.internal.engine.valueextraction.IntArrayValueExtractor","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.task.TaskSchedulingProperties$Pool","16 B (0%)","1 (0%)"
"org.hibernate.engine.spi.CacheInitiator","16 B (0%)","1 (0%)"
"java.util.stream.Collectors$$Lambda$558.0x000000010047fc40","16 B (0%)","1 (0%)"
"java.util.ResourceBundle$1","16 B (0%)","1 (0%)"
"org.hibernate.loader.plan.exec.internal.RootHelper","16 B (0%)","1 (0%)"
"org.hibernate.hql.spi.id.IdTableHelper","16 B (0%)","1 (0%)"
"jdk.internal.logger.LazyLoggers$LazyLoggerFactories","16 B (0%)","1 (0%)"
"org.springframework.data.web.config.EnableSpringDataWebSupport$SpringDataWebConfigurationImportSelector$$Lambda$334.0x0000000100390040","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration","16 B (0%)","1 (0%)"
